sale_condition,groupA,groupB,groupC,title,price,date
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 2 PS2 Fat Console (SCPH-30001) Untested,34.46,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,PlayStation 4 PS4 Pro 1TB Glacier White Destiny 2 Console Bundle With 6 Games,474.75,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 2 PS2 Slim Silver Console System w/ Original Box Used Tested,160.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,COMPLETE Sony PlayStation 2 PS2 Slim Console Bundle - Controller - Cables - 8MB,78.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation (PS1) Console W/ DualShock 2 Controller 🔌Tested🔌,40.35,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Xenosaga Episode 1/2 Sony Playstation 2 Complete,46.04,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation PS2 Fat Console Bundle of TWO + Extras Kingdom Hearts Sonic,57.4,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,"3 Sony PlayStation 2 PS2 Fat Console Only Repair/parts SCPH39001, SCPH-39001",61.95,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,2 SONY PS2 / PLAYSTATION 2 SLIM CONSOLE ONLY For Parts or Repair,40.35,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 3 PS3 Fat 80GB CECHL01 bundle with 9 games and 2 controllers,116.1,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 4 Console PS4 Slim 1TB WW2 Edition W/Cables Controller 4 games,339.99,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation VR Camera Bundle (CUH-ZVR2) VR Worlds Game- READ - VG ,178.35,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 2 PS2 Fat Black Console Only. Works Good.,43.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation PS One PS1 Slim Console w/ 1 Controller 2 Memory Cards Tested,48.89,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,"Sony PlayStation Portable (PSP-1001) Bundle w/ Travel Case, 2 Movies, 1 Game",53.9,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 2 PS2 Fat Black Console Only. Works Good.,39.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Complete Sony PlayStation 2 PS2 Console System Bundle Fat Black Works Great,88.95,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation PS2 Slim System Contoller & Accessories & Games - Free Shipping,72.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 2 Slim Console (SCPH-77001CB) with 9 PS2 games and 9 PS Games,104.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,"PS2 Playstation 2 Slim Bundle 2 Controllers, Multitap Adapter 4 Games All Wires!",89.99,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,"Sony PlayStation 4 PS4 Slim 1TB Jet Black Spider-man, 2 Controller + 9 Games",319.61,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation Vita System - Black W/8GB Mem card 2 cases & charger,144.65,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 4 Pro 2TB 4K Console - Jet Black,376.65,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,PS4 - PLAYSTATION 4 Slim 1TB - 2 Controllers - 6 Games,200.0,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,HUGE SONY PLAYSTATION 2 PS2 SLIM CONSOLE x2 LOT BUNDLE W/ 6 GAMES 2 Controllers,79.05,2020-08-10
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 2 Slim Black w/ 2 Controllers & Singstar 90's #404,127.6,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 3 Slim 160GB HDD w/ 2 Controllers & NBA2K14 Game #404,134.65,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 3 Slim 120GB HDD w/ 2 Controllers & FIFA 10 Game #404,150.28,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 3 Super Slim 500GB HDD w/ 2 Controllers & FIFA 2012 Game #404,175.14,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,"Sony Playstation 3 Slim HDD 120GB w/ 2 Controllers, & Accessories #404",148.24,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,"Sony PlayStation 4 Pro 1TB Bundle w/Red Dead Redemption 2, Borderlands 3",361.02,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,FREE SHIPPING PS4 Playstation 4 500GB CUH-1215A With 2 Controllers And 4 Games,256.55,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,PlayStation 2 Console for parts or repair,25.0,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 4 Model 1115A - 2 TB 2TB Brand new Controller Adult Owned,284.02,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 4 Pro 1TB 4K Console - Jet Black HDMI 2 CONTROLLERS ELECTRONIC,280.6,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,"Amazing Bundle Sony PlayStation 4, 5 Games 2 Dual Controllers VertCool Station",330.9,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Used Sony PlayStation 2 Slim Charcoal Black Console (SCPH-75001CB),62.25,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony Playstation 2 Slim Silver Console With Controller Cords Read Description,35.75,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation PS3 Fat 60GB Backwards PS2 Compatible CECHA01 Console Tested,189.25,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation 2 - Slim Black Home Console,88.25,2020-08-11
Auction,calculator,PlayStation,PlayStation 2,Sony PlayStation Console LOT Parts only! PS2 Fat-Missing Parts. Slim & PS1 Parts,33.6,2020-08-11
